Name of Issuer,CUSIP,Value,Shares
BANK OF NEW YORK MELLON CORP,064058100,2181030,42773683
BANK OF NEW YORK MELLON CORP,064058100,109119,2140000
BANK OF NEW YORK MELLON CORP,064058100,131849,2585782
CHARTER COMMUNICATIONS INC N,16119P108,179863,551931
CHARTER COMMUNICATIONS INC N,16119P108,2212417,6789054
COCA COLA CO,191216100,36952,800000
COCA COLA CO,191216100,3708281,80283200
COCA COLA CO,191216100,84251,1824000
COCA COLA CO,191216100,665653,14411200
COCA COLA CO,191216100,692407,14990400
COCA COLA CO,191216100,13080047,283179200
COCA COLA CO,191216100,164067,3552000
COCA COLA CO,191216100,44342,960000
COSTCO WHSL CORP NEW,22160K105,1017820,4333363
DAVITA HEALTHCARE PARTNERS I,23918K108,1436331,20052088
DAVITA HEALTHCARE PARTNERS I,23918K108,1326121,18513482
DELTA AIR LINES INC DEL,247361702,404412,6993123
DELTA AIR LINES INC DEL,247361702,3385477,58541877
GENERAL MTRS CO,37045V100,267147,7934264
GENERAL MTRS CO,37045V100,837952,24887209
GENERAL MTRS CO,37045V100,282907,8402338
GENERAL MTRS CO,37045V100,378370,11237600
GOLDMAN SACHS GROUP INC,38141G104,981267,4375968
GOLDMAN SACHS GROUP INC,38141G104,3134352,13977667
JPMORGAN CHASE & CO,46625H100,103023,913000
JPMORGAN CHASE & CO,46625H100,206396,1829100
JPMORGAN CHASE & CO,46625H100,24430,216500
JPMORGAN CHASE & CO,46625H100,30918,274000
JPMORGAN CHASE & CO,46625H100,195777,1735000
JPMORGAN CHASE & CO,46625H100,3232433,28646167
JPMORGAN CHASE & CO,46625H100,231435,2051000
JOHNSON & JOHNSON,478160104,45195,327100
KRAFT HEINZ CO,500754106,17945735,325634818
LIBERTY MEDIA CORP DELAWARE,531229409,187145,4308117
LIBERTY MEDIA CORP DELAWARE,531229409,338475,7791780
LIBERTY MEDIA CORP DELAWARE,531229409,40547,933391
LIBERTY MEDIA CORP DELAWARE,531229409,79368,1827072
LIBERTY MEDIA CORP DELAWARE,531229607,310799,7153027
LIBERTY MEDIA CORP DELAWARE,531229607,841188,19359910
LIBERTY MEDIA CORP DELAWARE,531229607,22101,508654
LIBERTY MEDIA CORP DELAWARE,531229607,176815,4069394
M & T BK CORP,55261F104,89839,546000
M & T BK CORP,55261F104,27115,164795
M & T BK CORP,55261F104,768607,4671245
MASTERCARD INC,57636Q104,1098526,4934756
MONDELEZ INTL INC,609207105,24831,578000
MOODYS CORP,615369105,2002041,11973928
MOODYS CORP,615369105,2122746,12695850
ORACLE CORP,68389X105,214289,4156100
ORACLE CORP,68389X105,26992,523500
ORACLE CORP,68389X105,1828998,35473191
ORACLE CORP,68389X105,64553,1252000
PNC FINL SVCS GROUP INC,693475105,187847,1379300
PNC FINL SVCS GROUP INC,693475105,28940,212500
PNC FINL SVCS GROUP INC,693475105,237311,1742500
PNC FINL SVCS GROUP INC,693475105,362949,2665019
PNC FINL SVCS GROUP INC,693475105,11985,88000
PHILLIPS 66,718546104,88147,782000
PHILLIPS 66,718546104,352001,3122790
PHILLIPS 66,718546104,26313,233433
PHILLIPS 66,718546104,1273150,11294801
PROCTER & GAMBLE CO,742718109,26251,315400
RESTAURANT BRANDS INTL INC,76131D103,500218,8438225
SIRIUS XM HLDGS INC,82968B103,591222,93547788
SIRIUS XM HLDGS INC,82968B103,280405,44367941
SOUTHWEST AIRLS CO,844741108,434433,6956500
SOUTHWEST AIRLS CO,844741108,79608,1274747
SOUTHWEST AIRLS CO,844741108,545,8722
SOUTHWEST AIRLS CO,844741108,2985574,47807430
STORE CAP CORP,862121100,517496,18621674
SYNCHRONY FINL,87165B103,542750,17463000
SYNCHRONY FINL,87165B103,103807,3340000
TEVA PHARMACEUTICAL INDS LTD,881624209,480019,22285000
TEVA PHARMACEUTICAL INDS LTD,881624209,58364,2709585
TEVA PHARMACEUTICAL INDS LTD,881624209,393206,18254710
TORCHMARK CORP,891027104,15126,174489
TORCHMARK CORP,891027104,87721,1011888
TORCHMARK CORP,891027104,124775,1439325
TORCHMARK CORP,891027104,323182,3728025
TRAVELERS COMPANIES INC,89417E109,205072,1581000
TRAVELERS COMPANIES INC,89417E109,201699,1555000
TRAVELERS COMPANIES INC,89417E109,52881,407688
US BANCORP DEL,902973304,31172,590275
US BANCORP DEL,902973304,203319,3850000
US BANCORP DEL,902973304,255627,4840500
US BANCORP DEL,902973304,1283669,24307300
US BANCORP DEL,902973304,62052,1175000
US BANCORP DEL,902973304,669594,12679300
US BANCORP DEL,902973304,222055,4204800
US BANCORP DEL,902973304,200097,3789000
US BANCORP DEL,902973304,3577451,67741917
US BANCORP DEL,902973304,92153,1745000
U S G CORP,903293405,607860,14035088
U S G CORP,903293405,1081318,24966928
UNITED CONTL HLDGS INC,910047109,141728,1591379
UNITED CONTL HLDGS INC,910047109,504866,5668831
UNITED CONTL HLDGS INC,910047109,1667589,18724332
UNITED PARCEL SERVICE INC,911312106,6935,59400
VERISIGN INC,92343E102,808168,5047264
VERISIGN INC,92343E102,1265826,7905481
VERIZON COMMUNICATIONS INC,92343V104,50,928
VISA INC,92826C839,48524,323300
VISA INC,92826C839,1536796,10239160
WELLS FARGO & CO NEW,949746101,94608,1800000
WELLS FARGO & CO NEW,949746101,773578,14718000
WELLS FARGO & CO NEW,949746101,278752,5303500
WELLS FARGO & CO NEW,949746101,358084,6812857
WELLS FARGO & CO NEW,949746101,3887260,73958519
WELLS FARGO & CO NEW,949746101,43099,820000
WELLS FARGO & CO NEW,949746101,89352,1700000
WELLS FARGO & CO NEW,949746101,1743885,33178947
WELLS FARGO & CO NEW,949746101,539634,10267000
WELLS FARGO & CO NEW,949746101,2928576,55718730
WELLS FARGO & CO NEW,949746101,12177439,231686427
WELLS FARGO & CO NEW,949746101,146537,2788000
WELLS FARGO & CO NEW,949746101,84607,1609720
WELLS FARGO & CO NEW,949746101,105120,2000000
AXALTA COATING SYS LTD,G0750C108,96928,3324000
AXALTA COATING SYS LTD,G0750C108,599149,20546957
AXALTA COATING SYS LTD,G0750C108,11461,393043
LIBERTY GLOBAL PLC,G5480U104,242404,8379000
LIBERTY GLOBAL PLC,G5480U104,323755,11190970
LIBERTY GLOBAL PLC,G5480U104,6394,221030
LIBERTY GLOBAL PLC,G5480U120,206891,7346968
LIBERTY LATIN AMERICA LTD,G9001E102,22709,1089669
LIBERTY LATIN AMERICA LTD,G9001E102,33869,1625185
LIBERTY LATIN AMERICA LTD,G9001E128,26489,1284020
